SN,Date ,AEZ1,Year,State,LGA,Location,Village,Lat,Long,Crop,Code,Type,Treatment,B1,B2,G1,G2,Total-Afl,Source
301,13-Feb-12,,2012,Kogi,Ijumu,,,7.8737,5.941,Maize,KG571M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
302,13-Feb-12,,2012,Kogi,Ajaokuta,,,7.5584,6.6344,Maize,KG572M,,,48.66,0,0,0,48.66,NAFDAC Market Survey Sample 2012
303,13-Feb-12,,2012,Kogi,Ajaokuta,,,7.5584,6.6344,Maize,KG573M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
304,13-Feb-12,,2012,Kogi,Ogori Magongo,,,7.471,6.1633,Maize,KG574M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
305,13-Feb-12,,2012,Kogi,Kabba/Bunu,,,8.2175,6.1951,Maize,KG575M,,,265.98,32.79,0,0,298.77,NAFDAC Market Survey Sample 2012
306,13-Feb-12,,2012,Kogi,Okehi,,,7.7164,6.3439,Maize,KG576M,,,270.49,35.35,0,0,305.84,NAFDAC Market Survey Sample 2012
307,13-Feb-12,,2012,Kogi,Ajaokuta,,,7.5584,6.6344,Maize,KG577M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
308,13-Feb-12,,2012,Kogi,Lokoja,,,7.8023,6.7333,Maize,KG578M,,,89.92,9.93,97.44,21.27,218.56,NAFDAC Market Survey Sample 2012
309,13-Feb-12,,2012,Kogi,Okene,,,7.5614,6.2429,Maize,KG579M,,,5.9,2.54,0,0,8.44,NAFDAC Market Survey Sample 2012
310,13-Feb-12,,2012,Kogi,Ogori Magongo,,,7.471,6.1633,Maize,KG580M,,,3.01,2.85,0,0,5.86,NAFDAC Market Survey Sample 2012
311,13-Feb-12,,2012,Kogi,Ofu,,,7.3396,7.0498,Maize,KG581M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
312,13-Feb-12,,2012,Kogi,Kogi,,,7.7337,6.6906,Maize,KG582M,,,2.08,4,0,0,6.08,NAFDAC Market Survey Sample 2012
313,13-Feb-12,,2012,Kogi,Lokoja,,,7.8023,6.7333,Maize,KG583M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
314,13-Feb-12,,2012,Kogi,Ibaji,,,6.8302,6.7922,Maize,KG584M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
136,08-Feb-12,,2012,Lagos,Ibeju-Lekki,,,6.4569,3.8859,Maize,LA271M,,,1.96,1.39,0,0,3.35,NAFDAC Market Survey Sample 2012
137,08-Feb-12,,2012,Lagos,Ibeju-Lekki,,,6.4569,3.8859,Maize,LA272M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
138,08-Feb-12,,2012,Lagos,Ibeju-Lekki,,,6.4569,3.8859,Maize,LA273M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
139,08-Feb-12,,2012,Lagos,Ajeromi-Ifelodun,,,6.4555,3.3339,Maize,LA274M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
140,08-Feb-12,,2012,Lagos,Ajeromi-Ifelodun,,,6.4555,3.3339,Maize,LA275M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
141,08-Feb-12,,2012,Lagos,Ajeromi-Ifelodun,,,6.4555,3.3339,Maize,LA276M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
142,08-Feb-12,,2012,Lagos,Agege,,,6.618,3.3209,Maize,LA277M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
143,08-Feb-12,,2012,Lagos,Agege,,,6.618,3.3209,Maize,LA278M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
144,08-Feb-12,,2012,Lagos,Agege,,,6.618,3.3209,Maize,LA279M,,,1.85,3.15,0,0,5,NAFDAC Market Survey Sample 2012
145,08-Feb-12,,2012,Lagos,Kosofe,,,6.5777,3.3885,Maize,LA280M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
146,08-Feb-12,,2012,Lagos,Kosofe,,,6.5777,3.3885,Maize,LA281M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
147,08-Feb-12,,2012,Lagos,Kosofe,,,6.5777,3.3885,Maize,LA282M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
148,08-Feb-12,,2012,Lagos,Alimosho,,,6.5744,3.257,Maize,LA283M,,,2.25,2.61,1.25,0.54,6.65,NAFDAC Market Survey Sample 2012
149,08-Feb-12,,2012,Lagos,Alimosho,,,6.5744,3.257,Maize,LA284M,,,13.39,3.88,4.77,0.5,22.54,NAFDAC Market Survey Sample 2012
150,08-Feb-12,,2012,Lagos,Ikeja,,,6.6018,3.3515,Maize,LA285M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
151,08-Feb-12,,2012,Lagos,Ikeja,,,6.6018,3.3515,Maize,LA286M,,,12.28,2.22,0,0,14.5,NAFDAC Market Survey Sample 2012
152,08-Feb-12,,2012,Lagos,Ikeja,,,6.6018,3.3515,Maize,LA287M,,,3.7,3.2,0.59,6.17,13.66,NAFDAC Market Survey Sample 2012
153,08-Feb-12,,2012,Lagos,Alimosho,,,6.5744,3.257,Maize,LA288M,,,1.67,1.81,0,0,3.48,NAFDAC Market Survey Sample 2012
154,08-Feb-12,,2012,Lagos,Oshodi/Isolo,,,6.5355,3.3087,Maize,LA289M,,,8.92,2.54,1.72,0.55,13.73,NAFDAC Market Survey Sample 2012
155,08-Feb-12,,2012,Lagos,Shomolu,,,6.5392,3.3842,Maize,LA290M,,,7.76,2.48,0,0,10.24,NAFDAC Market Survey Sample 2012
156,08-Feb-12,,2012,Lagos,Shomolu,,,6.5392,3.3842,Maize,LA291M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
157,08-Feb-12,,2012,Lagos,Shomolu,,,6.5392,3.3842,Maize,LA292M,,,5.27,8.27,2.96,0,16.5,NAFDAC Market Survey Sample 2012
158,08-Feb-12,,2012,Lagos,Surulere,,,6.4983,3.3486,Maize,LA293M,,,5.82,12.42,0,0,18.24,NAFDAC Market Survey Sample 2012
159,08-Feb-12,,2012,Lagos,Surulere,,,6.4983,3.3486,Maize,LA294M,,,10.44,1.56,0,0,12,NAFDAC Market Survey Sample 2012
160,08-Feb-12,,2012,Lagos,Surulere,,,6.4983,3.3486,Maize,LA295M,,,10.02,2.49,0,0,12.51,NAFDAC Market Survey Sample 2012
161,08-Feb-12,,2012,Lagos,Oshodi/Isolo,,,6.5355,3.3087,Maize,LA296M,,,6.57,2.33,0,0,8.9,NAFDAC Market Survey Sample 2012
162,08-Feb-12,,2012,Lagos,Oshodi/Isolo,,,6.5355,3.3087,Maize,LA297M,,,5.72,2.83,0,0,8.55,NAFDAC Market Survey Sample 2012
163,08-Feb-12,,2012,Lagos,Mushin,,,6.5352,3.349,Maize,LA298M,,,1.23,2.12,0,0,3.35,NAFDAC Market Survey Sample 2012
164,08-Feb-12,,2012,Lagos,Badagry,,,6.4183,2.8901,Maize,LA299M,,,1.45,2.18,0,0,3.63,NAFDAC Market Survey Sample 2012
165,08-Feb-12,,2012,Lagos,Lagos Island,,,6.4549,3.4246,Maize,LA300M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
166,08-Feb-12,,2012,Lagos,Badagry,,,6.4183,2.8901,Maize,LA301M,,,1.96,2.06,1.02,4.76,9.8,NAFDAC Market Survey Sample 2012
167,08-Feb-12,,2012,Lagos,Badagry,,,6.4183,2.8901,Maize,LA302M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
168,08-Feb-12,,2012,Lagos,Lagos Island,,,6.4549,3.4246,Maize,LA303M,,,5.01,3.74,0,0,8.75,NAFDAC Market Survey Sample 2012
169,08-Feb-12,,2012,Lagos,Lagos Mainland,,,6.5059,3.3781,Maize,LA304M,,,3.72,3.31,0,0,7.03,NAFDAC Market Survey Sample 2012
170,08-Feb-12,,2012,Lagos,Mushin,,,6.5352,3.349,Maize,LA305M,,,10.6,3.04,0,0,13.64,NAFDAC Market Survey Sample 2012
171,08-Feb-12,,2012,Lagos,Mushin,,,6.5352,3.349,Maize,LA306M,,,10.58,2.11,0,0,12.69,NAFDAC Market Survey Sample 2012
172,08-Feb-12,,2012,Lagos,Ojo,,,6.4579,6.4579,Maize,LA307M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
173,08-Feb-12,,2012,Lagos,Etiosa,,,6.459,3.6015,Maize,LA308M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
174,08-Feb-12,,2012,Lagos,Lagos Mainland,,,6.5059,3.3781,Maize,LA309M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
175,08-Feb-12,,2012,Lagos,Etiosa,,,6.459,3.6015,Maize,LA310M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
176,08-Feb-12,,2012,Lagos,Lagos Mainland,,,6.5059,3.3781,Maize,LA311M,,,3.96,3.05,0,0,7.01,NAFDAC Market Survey Sample 2012
177,08-Feb-12,,2012,Lagos,Etiosa,,,6.459,3.6015,Maize,LA312M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
178,08-Feb-12,,2012,Lagos,Ojo,,,6.4579,6.4579,Maize,LA313M,,,4.75,9.81,1.5,0,16.06,NAFDAC Market Survey Sample 2012
179,08-Feb-12,,2012,Lagos,Lagos Island,,,6.4549,3.4246,Maize,LA314M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
180,08-Feb-12,,2012,Lagos,Ojo,,,6.4579,6.4579,Maize,LA315M,,,2.68,8.24,0,0,10.92,NAFDAC Market Survey Sample 2012
315,14-Feb-12,,2012,Niger,Suleja,,,9.1701,7.1861,Maize,NG628M,,,7.49,4.19,0,0,11.68,NAFDAC Market Survey Sample 2012
316,14-Feb-12,,2012,Niger,Gurara,,,9.3418,7.0498,Maize,NG629M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
317,14-Feb-12,,2012,Niger,Gurara,,,9.3418,7.0498,Maize,NG630M,,,3.75,6.53,0,0,10.28,NAFDAC Market Survey Sample 2012
318,14-Feb-12,,2012,Niger,Wushishi,,,9.7221,6.1113,Maize,NG631M,,,1.49,2.64,2.53,0,6.66,NAFDAC Market Survey Sample 2012
319,14-Feb-12,,2012,Niger,Kontagora,,,10.4071,5.4699,Maize,NG632M,,,3.53,5.6,0,0,9.13,NAFDAC Market Survey Sample 2012
320,14-Feb-12,,2012,Niger,Magama,,,10.3116,4.9767,Maize,NG633M,,,12.19,5.41,2.33,0,19.93,NAFDAC Market Survey Sample 2012
321,14-Feb-12,,2012,Niger,Chanchaga,,,9.6278,6.5463,Maize,NG634M,,,2.96,7.84,0,0,10.8,NAFDAC Market Survey Sample 2012
322,14-Feb-12,,2012,Niger,Mashegu,,,9.9492,5.3103,Maize,NG635M,,,22.01,7.42,3.74,10.18,43.35,NAFDAC Market Survey Sample 2012
323,14-Feb-12,,2012,Niger,Lapai,,,9.0493,6.5797,Maize,NG636M,,,7.02,12.96,5.55,2.95,28.48,NAFDAC Market Survey Sample 2012
324,14-Feb-12,,2012,Niger,Mashegu,,,9.9492,5.3103,Maize,NG637M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
325,14-Feb-12,,2012,Niger,Bida,,,9.0797,6.0097,Maize,NG638M,,,3.72,4,4.29,0,12.01,NAFDAC Market Survey Sample 2012
326,14-Feb-12,,2012,Niger,Suleja,,,9.1701,7.1861,Maize,NG639M,,,2.12,4.33,10.35,0,16.8,NAFDAC Market Survey Sample 2012
327,14-Feb-12,,2012,Niger,Lapai,,,9.0493,6.5797,Maize,NG640M,,,68.35,8.98,9.72,0,87.05,NAFDAC Market Survey Sample 2012
328,14-Feb-12,,2012,Niger,Katcha,,,8.7602,6.3133,Maize,NG641M,,,96.9,0,0,0,96.9,NAFDAC Market Survey Sample 2012
329,14-Feb-12,,2012,Niger,Agaie,,,9.0001,6.3213,Maize,NG642M,,,23.31,11.71,1.06,0,36.08,NAFDAC Market Survey Sample 2012
330,14-Feb-12,,2012,Niger,Bida,,,9.0797,6.0097,Maize,NG643M,,,12.63,4.76,3.66,0,21.05,NAFDAC Market Survey Sample 2012
331,14-Feb-12,,2012,Niger,Katcha,,,8.7602,6.3133,Maize,NG644M,,,3.47,4.39,0,0,7.86,NAFDAC Market Survey Sample 2012
332,14-Feb-12,,2012,Niger,Rafi,,,10.113,6.1527,Maize,NG645M,,,4.87,3.22,0,0,8.09,NAFDAC Market Survey Sample 2012
333,14-Feb-12,,2012,Niger,Bosso,,,9.6522,6.5261,Maize,NG646M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
334,14-Feb-12,,2012,Niger,Wushishi,,,9.7221,6.1113,Maize,NG647M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
335,14-Feb-12,,2012,Niger,Bida,,,9.0797,6.0097,Maize,NG648M,,,305.53,53.12,0,0,358.65,NAFDAC Market Survey Sample 2012
336,14-Feb-12,,2012,Niger,Paikoro,,,9.4351,6.7922,Maize,NG649M,,,2.84,3.92,0,0,6.76,NAFDAC Market Survey Sample 2012
337,14-Feb-12,,2012,Niger,Suleja,,,9.1701,7.1861,Maize,NG650M,,,3.03,4.41,0,0,7.44,NAFDAC Market Survey Sample 2012
338,14-Feb-12,,2012,Niger,Gbako,,,9.2723,7.1861,Maize,NG651M,,,3.76,6.52,0,0,10.28,NAFDAC Market Survey Sample 2012
339,14-Feb-12,,2012,Niger,Bosso,,,9.6522,6.5261,Maize,NG652M,,,24.56,8.24,6.32,0,39.12,NAFDAC Market Survey Sample 2012
340,14-Feb-12,,2012,Niger,Agaie,,,9.0001,6.3213,Maize,NG653M,,,9.06,3.19,0,0,12.25,NAFDAC Market Survey Sample 2012
341,14-Feb-12,,2012,Niger,Agaie,,,9.0001,6.3213,Maize,NG654M,,,9.94,4.49,5.59,2.76,22.78,NAFDAC Market Survey Sample 2012
342,14-Feb-12,,2012,Niger,Wushishi,,,9.7221,6.1113,Maize,NG655M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
343,14-Feb-12,,2012,Niger,Bosso,,,9.6522,6.5261,Maize,NG656M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
344,14-Feb-12,,2012,Niger,Rafi,,,10.113,6.1527,Maize,NG657M,,,8.39,8.96,0,0,17.35,NAFDAC Market Survey Sample 2012
345,14-Feb-12,,2012,Niger,Gurara,,,9.3418,7.0498,Maize,NG658M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
346,14-Feb-12,,2012,Niger,Lapai,,,9.0493,6.5797,Maize,NG659M,,,2.54,3.1,3.37,1.72,10.73,NAFDAC Market Survey Sample 2012
347,14-Feb-12,,2012,Niger,Paikoro,,,9.4351,6.7922,Maize,NG660M,,,16.1,0,2.52,0,18.62,NAFDAC Market Survey Sample 2012
348,14-Feb-12,,2012,Niger,Mashegu,,,9.9492,5.3103,Maize,NG661M,,,2.57,2.89,1.69,0,7.15,NAFDAC Market Survey Sample 2012
349,14-Feb-12,,2012,Niger,Kontagora,,,10.4071,5.4699,Maize,NG662M,,,2.03,2.59,1.76,0,6.38,NAFDAC Market Survey Sample 2012
350,14-Feb-12,,2012,Niger,Magama,,,10.3116,4.9767,Maize,NG663M,,,2.24,13.52,1.34,1,18.1,NAFDAC Market Survey Sample 2012
351,14-Feb-12,,2012,Niger,Chanchaga,,,9.6278,6.5463,Maize,NG664M,,,10.21,4.18,0,0,14.39,NAFDAC Market Survey Sample 2012
352,14-Feb-12,,2012,Niger,Chanchaga,,,9.6278,6.5463,Maize,NG665M,,,5.87,13.05,0,0,18.92,NAFDAC Market Survey Sample 2012
353,14-Feb-12,,2012,Niger,Kontagora,,,10.4071,5.4699,Maize,NG666M,,,2.05,5.21,1.75,8.87,17.88,NAFDAC Market Survey Sample 2012
354,14-Feb-12,,2012,Niger,Paikoro,,,9.4351,6.7922,Maize,NG667M,,,5.11,2.84,0,0,7.95,NAFDAC Market Survey Sample 2012
355,14-Feb-12,,2012,Niger,Rafi,,,10.113,6.1527,Maize,NG668M,,,1.72,10.13,1.69,0,13.54,NAFDAC Market Survey Sample 2012
356,14-Feb-12,,2012,Niger,Katcha,,,8.7602,6.3133,Maize,NG669M,,,8.48,15.39,5.95,0.88,30.7,NAFDAC Market Survey Sample 2012
357,14-Feb-12,,2012,Niger,Gbako,,,9.2723,7.1861,Maize,NG670M,,,4.36,6.58,4.86,0.54,16.34,NAFDAC Market Survey Sample 2012
358,14-Feb-12,,2012,Niger,Gbako,,,9.2723,7.1861,Maize,NG671M,,,2.68,14.55,0,0,17.23,NAFDAC Market Survey Sample 2012
359,14-Feb-12,,2012,Niger,Magama,,,10.3116,4.9767,Maize,NG672M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
91,07-Feb-12,,2012,Ondo,Akure South,,,7.2146,5.1641,Maize,OD181M,,,2.9,3.07,3.36,2.73,12.06,NAFDAC Market Survey Sample 2012
92,07-Feb-12,,2012,Ondo,Okitipupa,,,6.504,4.7707,Maize,OD182M,,,11.79,5.78,0,0,17.57,NAFDAC Market Survey Sample 2012
93,07-Feb-12,,2012,Ondo,Ilaje,,,6.2585,4.7692,Maize,OD183M,,,15.64,3.85,7.78,1.76,29.03,NAFDAC Market Survey Sample 2012
94,07-Feb-12,,2012,Ondo,Ileoluji-Okeigbo,,,7.2825,4.8521,Maize,OD184M,,,3.24,3.13,0,0,6.37,NAFDAC Market Survey Sample 2012
95,07-Feb-12,,2012,Ondo,Ileoluji-Okeigbo,,,7.2825,4.8521,Maize,OD185M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
96,07-Feb-12,,2012,Ondo,Ileoluji-Okeigbo,,,7.2825,4.8521,Maize,OD186M,,,11.75,3.99,1.17,1.35,18.26,NAFDAC Market Survey Sample 2012
97,07-Feb-12,,2012,Ondo,Ondo East,,,7.0881,4.9559,Maize,OD187M,,,7.56,30.28,0,0,37.84,NAFDAC Market Survey Sample 2012
98,07-Feb-12,,2012,Ondo,Ondo East,,,7.0881,4.9559,Maize,OD188M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
99,07-Feb-12,,2012,Ondo,Ondo-West,,,7.0257,4.7692,Maize,OD189M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
100,07-Feb-12,,2012,Ondo,Ose,,,7.0155,5.6879,Maize,OD190M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
101,07-Feb-12,,2012,Ondo,Ondo-West,,,7.0257,4.7692,Maize,OD191M,,,3.86,3.76,1.36,1.11,10.09,NAFDAC Market Survey Sample 2012
102,07-Feb-12,,2012,Ondo,Irele,,,6.4883,4.8702,Maize,OD192M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
103,07-Feb-12,,2012,Ondo,Akure South,,,7.2146,5.1641,Maize,OD193M,,,6.7,2.8,0,0,9.5,NAFDAC Market Survey Sample 2012
104,07-Feb-12,,2012,Ondo,Ondo-West,,,7.0257,4.7692,Maize,OD194M,,,8.39,9.92,1.71,0.93,20.95,NAFDAC Market Survey Sample 2012
105,07-Feb-12,,2012,Ondo,Okitipupa,,,6.504,4.7707,Maize,OD195M,,,1.7,6.2,0,0,7.9,NAFDAC Market Survey Sample 2012
106,07-Feb-12,,2012,Ondo,Akoko North-East,,,7.5503,5.8776,Maize,OD196M,,,3.11,4.56,0,0,7.67,NAFDAC Market Survey Sample 2012
107,07-Feb-12,,2012,Ondo,Owo,,,7.1989,5.5932,Maize,OD197M,,,4.31,2.08,0,0,6.39,NAFDAC Market Survey Sample 2012
108,07-Feb-12,,2012,Ondo,Ifedore,,,7.3877,5.0807,Maize,OD198M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
109,07-Feb-12,,2012,Ondo,Akure-North,,,7.2779,5.2684,Maize,OD199M,,,2.76,7.72,0,0,10.48,NAFDAC Market Survey Sample 2012
110,07-Feb-12,,2012,Ondo,Owo,,,7.1989,5.5932,Maize,OD200M,,,9.01,0,1.94,1.65,12.6,NAFDAC Market Survey Sample 2012
111,07-Feb-12,,2012,Ondo,Odigbo,,,6.7947,4.8676,Maize,OD201M,,,3.68,6.03,0,0,9.71,NAFDAC Market Survey Sample 2012
112,07-Feb-12,,2012,Ondo,Irele,,,6.4883,4.8702,Maize,OD202M,,,13.59,0,0,0,13.59,NAFDAC Market Survey Sample 2012
113,07-Feb-12,,2012,Ondo,Ose,,,7.0155,5.6879,Maize,OD203M,,,2.91,1.63,0,0,4.54,NAFDAC Market Survey Sample 2012
114,07-Feb-12,,2012,Ondo,Odigbo,,,6.7947,4.8676,Maize,OD204M,,,43.53,5.44,17.39,3.29,69.65,NAFDAC Market Survey Sample 2012
115,07-Feb-12,,2012,Ondo,Ifedore,,,7.3877,5.0807,Maize,OD205M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
116,07-Feb-12,,2012,Ondo,Akoko North-East,,,7.5503,5.8776,Maize,OD206M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
117,07-Feb-12,,2012,Ondo,Akoko South-West,,,7.3807,5.6668,Maize,OD207M,,,4.28,0,0,0,4.28,NAFDAC Market Survey Sample 2012
118,07-Feb-12,,2012,Ondo,Ose,,,7.0155,5.6879,Maize,OD208M,,,2.72,8.37,0,0,11.09,NAFDAC Market Survey Sample 2012
119,07-Feb-12,,2012,Ondo,Ilaje,,,6.2585,4.7692,Maize,OD209M,,,1.88,0,0,0,1.88,NAFDAC Market Survey Sample 2012
120,07-Feb-12,,2012,Ondo,Irele,,,6.4883,4.8702,Maize,OD210M,,,35.69,5.65,3.37,0.44,45.15,NAFDAC Market Survey Sample 2012
121,07-Feb-12,,2012,Ondo,Akoko South-East,,,7.4204,5.9198,Maize,OD211M,,,38.41,4.49,0,0,42.9,NAFDAC Market Survey Sample 2012
122,07-Feb-12,,2012,Ondo,Akoko South-West,,,7.3807,5.6668,Maize,OD212M,,,41.94,4.94,5.67,1.57,54.12,NAFDAC Market Survey Sample 2012
123,07-Feb-12,,2012,Ondo,Akoko South-East,,,7.5503,5.8776,Maize,OD213M,,,3.34,1.92,0,0,5.26,NAFDAC Market Survey Sample 2012
124,07-Feb-12,,2012,Ondo,Akure North,,,7.2779,5.2684,Maize,OD214M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
125,07-Feb-12,,2012,Ondo,Odigbo,,,6.7947,4.8676,Maize,OD215M,,,1.6,1.27,0,0,2.87,NAFDAC Market Survey Sample 2012
126,07-Feb-12,,2012,Ondo,Ondo East,,,7.0881,4.9559,Maize,OD216M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
127,07-Feb-12,,2012,Ondo,Akure North,,,7.2779,5.2684,Maize,OD217M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
128,07-Feb-12,,2012,Ondo,Akoko North-East,,,7.5503,5.8776,Maize,OD218M,,,75.2,7.25,0,0,82.45,NAFDAC Market Survey Sample 2012
129,07-Feb-12,,2012,Ondo,Akoko South-East,,,7.3807,5.6668,Maize,OD219M,,,1.32,0.76,0,0,2.08,NAFDAC Market Survey Sample 2012
130,07-Feb-12,,2012,Ondo,Ilaje,,,6.2585,4.7692,Maize,OD220M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
131,07-Feb-12,,2012,Ondo,Owo,,,7.1989,5.5932,Maize,OD221M,,,9.66,1.37,0,0,11.03,NAFDAC Market Survey Sample 2012
132,07-Feb-12,,2012,Ondo,Akure South,,,7.2146,5.1641,Maize,OD222M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
133,07-Feb-12,,2012,Ondo,Ifedore,,,7.3877,5.0807,Maize,OD223M,,,1.87,4.1,0,0,5.97,NAFDAC Market Survey Sample 2012
134,07-Feb-12,,2012,Ondo,Akoko South-West,,,7.2146,5.1641,Maize,OD224M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
135,07-Feb-12,,2012,Ondo,Okitipupa,,,6.504,4.7707,Maize,OD225M,,,4.15,4.08,0,0,8.23,NAFDAC Market Survey Sample 2012
46,03-Feb-12,,2012,Oyo,Ogbomoso South,,,8.0794,4.2231,Maize,OY91M,,,7.44,9.08,3.67,9.31,29.5,NAFDAC Market Survey Sample 2012
47,03-Feb-12,,2012,Oyo,Ibarapa North-East,,,7.646111111,7.646111111,Maize,OY92M,,,3.27,0,6.71,0.82,10.8,NAFDAC Market Survey Sample 2012
48,03-Feb-12,,2012,Oyo,Ibarapa North-East,,,7.646111111,7.646111111,Maize,OY93M,,,18.55,0,0.61,1.41,20.57,NAFDAC Market Survey Sample 2012
49,03-Feb-12,,2012,Oyo,Ibarapa North-East,,,7.646111111,7.646111111,Maize,OY94M,,,0,0,0,0,0,NAFDAC Market Survey Sample 2012
50,03-Feb-12,,2012,Oyo,Ibarapa Central,,,7.4048,3.2383,Maize,OY95M,,,7.89,2.02,0,0,9.91,NAFDAC Market Survey Sample 2012
51,03-Feb-12,,2012,Oyo,Ibarapa North,,,7.646111111,7.646111111,Maize,OY96M,,,3.81,2.63,13.63,0,20.07,NAFDAC Market Survey Sample 2012
52,03-Feb-12,,2012,Oyo,Ibarapa Central,,,7.4048,3.2383,Maize,OY97M,,,15.43,0,0,0,15.43,NAFDAC Market Survey Sample 2012
53,03-Feb-12,,2012,Oyo,Kajola,,,8.0902,3.3464,Maize,OY98M,,,5.47,2.25,0,0,7.72,NAFDAC Market Survey Sample 2012
54,03-Feb-12,,2012,Oyo,Kajola,,,8.0902,3.3464,Maize,OY99M,,,6.41,13.86,1.29,1.9,23.46,NAFDAC Market Survey Sample 2012
55,03-Feb-12,,2012,Oyo,Ibarapa North,,,7.646111111,7.646111111,Maize,OY100M,,,6.99,0,0.73,1.64,9.36,NAFDAC Market Survey Sample 2012
56,03-Feb-12,,2012,Oyo,Ibarapa North,,,7.646111111,7.646111111,Maize,OY101M,,,7.56,0,0,0,7.56,NAFDAC Market Survey Sample 2012
57,03-Feb-12,,2012,Oyo,Ibadan North-East,,,7.646111111,7.646111111,Maize,OY102M,,,2.78,0,2.94,0.85,6.57,NAFDAC Market Survey Sample 2012
58,03-Feb-12,,2012,Oyo,Ibarapa Central,,,7.4048,3.2383,Maize,OY103M,,,3.25,1.44,0,0,4.69,NAFDAC Market Survey Sample 2012
59,03-Feb-12,,2012,Oyo,Ibadan North-East,,,7.646111111,7.646111111,Maize,OY104M,,,4.91,0,0.93,2.37,8.21,NAFDAC Market Survey Sample 2012
60,03-Feb-12,,2012,Oyo,Ibadan North-East,,,7.646111111,7.646111111,Maize,OY105M,,,4.25,0.92,4.55,0.68,10.4,NAFDAC Market Survey Sample 2012
61,03-Feb-12,,2012,Oyo,Kajola,,,8.0902,3.3464,Maize,OY106M,,,3.46,1.52,0,0,4.98,NAFDAC Market Survey Sample 2012
62,03-Feb-12,,2012,Oyo,Ibadan South-West,,,7.3458,3.8757,Maize,OY107M,,,4.02,1.89,1.38,1.27,8.56,NAFDAC Market Survey Sample 2012
63,03-Feb-12,,2012,Oyo,Ibadan South-West,,,7.3458,3.8757,Maize,OY108M,,,3.28,1.74,0,0,5.02,NAFDAC Market Survey Sample 2012
64,03-Feb-12,,2012,Oyo,Ibadan South-West,,,7.3458,3.8757,Maize,OY109M,,,4.65,17.03,3.93,1.08,26.69,NAFDAC Market Survey Sample 2012
65,03-Feb-12,,2012,Oyo,Ogbomoso South,,,8.0794,4.2231,Maize,OY110M,,,16.5,0,2.58,1.08,20.16,NAFDAC Market Survey Sample 2012
66,03-Feb-12,,2012,Oyo,Ogbomoso South,,,8.0794,4.2231,Maize,OY111M,,,12.53,0,4.33,1.72,18.58,NAFDAC Market Survey Sample 2012
67,03-Feb-12,,2012,Oyo,Akinyele,,,7.5952,3.9177,Maize,OY112M,,,2.7,0,0,0,2.7,NAFDAC Market Survey Sample 2012
